info,date,rating,title,name
품질관리·보증 전문가,2022.01.20,5.0,칼퇴 가능한 회사,현대모비스
연구개발(R&D),2022.01.20,4.0,위치 근무여건 무난한 회사,현대모비스
연구개발(R&D),2022.01.19,3.0,워라밸은 엄청난 회사,현대모비스
생산엔지니어·생산관리,2022.01.19,5.0,좋은사람들이 많은 회사,현대모비스
구매·물류·SCM 전문가,2022.01.19,5.0,분위기 조은회사(aka 부바부),현대모비스
품질관리·보증 전문가,2022.01.18,4.0,워라벨 너무 좋은 회사,현대모비스
연구개발(R&D),2022.01.17,1.0,"워라밸 극상 , 커리어 노관심이면 커먼",현대모비스
IT 엔지니어,2022.01.17,3.0,재계서열은 2위 대우는 그냥 대기업 평균인듯 ,현대모비스
생산엔지니어·생산관리,2022.01.16,4.0,"워라밸은 좋은 회사,,,",현대모비스
품질관리·보증 전문가,2022.01.16,5.0,워라벨 보장 ,현대모비스
연구개발(R&D),2022.01.16,3.0,"워라벨, 재택근무",현대모비스
구매·물류·SCM 전문가,2022.01.15,4.0,워라벨좋음,현대모비스
경영지원·관리 전문가,2022.01.15,3.0,평타치는 회사,현대모비스
연구개발(R&D),2022.01.15,4.0,워라벨도 괜찮고 업무도 많이 배우고 좋음,현대모비스
경영전략·사업기획·분석전문가,2022.01.15,4.0,기로에 선 회사,현대모비스
구매·물류·SCM 전문가,2022.01.14,3.0,워라벨은 보장됨,현대모비스
생산엔지니어·생산관리,2022.01.14,4.0,부서에 따라 다르지만 전체적인 워라밸 괜찮,현대모비스
연구개발(R&D),2022.01.14,4.0,급여 생각할거 아니면 뭐..,현대모비스
경영지원·관리 전문가,2022.01.13,4.0,워라밸 최고,현대모비스
회계·세무·재무 전문가,2022.01.13,3.0,계약 연장 불가능,현대모비스
IT 엔지니어,2022.01.12,4.0,"초봉6000은 호랑이시절 얘기. 하지만 주52시간으로 워라밸, 사내 문화가 완전 바뀜.",현대모비스
생산엔지니어·생산관리,2022.01.12,5.0,워라벨+높은 급여+좋은 사람들,현대모비스
품질관리·보증 전문가,2022.01.12,3.0,워라밸은 괜찮은데 그거 빼고 큰 장점 없는 회사,현대모비스
연구개발(R&D),2022.01.11,4.0,노력 여부에 따라 많이 배울 수 있음,현대모비스
생산엔지니어·생산관리,2022.01.11,3.0,현대차에서 내려온 썩은물이 운영하는 회사,현대모비스
구매·물류·SCM 전문가,2022.01.11,5.0,워라벨보장,현대모비스
경영지원·관리 전문가,2022.01.10,3.0,현대는 맞지..,현대모비스
IT 엔지니어,2022.01.09,5.0,워라밸을 즐기면서 오래다닐 수 있는 회사,현대모비스
품질관리·보증 전문가,2022.01.09,2.0,워라밸 빼면 시체,현대모비스
경영지원·관리 전문가,2022.01.07,5.0,워라밸이 보장되는 회사 칼퇴가능,현대모비스
회계·세무·재무 전문가,2022.01.07,3.0,그래도 대기업이긴 함,현대모비스
IT 엔지니어,2022.01.07,5.0,워라벨이 보장되는 회사,현대모비스
IT 엔지니어,2022.01.07,4.0,워라벨 보장,현대모비스
IT 엔지니어,2022.01.06,3.0,워라밸이 보장되는 회사,현대모비스
연구개발(R&D),2022.01.05,4.0,워라벨 보장 하지만 급여는 항상 그대로,현대모비스
생산엔지니어·생산관리,2022.01.05,4.0,워라밸이 보장 되는 회사,현대모비스
경영지원·관리 전문가,2022.01.04,3.0,워라밸보장,현대모비스
연구개발(R&D),2022.01.04,5.0,워라밸 좋은 회사,현대모비스
연구개발(R&D),2022.01.04,5.0,워라밸 극강의 회사,현대모비스
연구개발(R&D),2022.01.04,5.0,워라벨이 좋은 회사,현대모비스
연구개발(R&D),2022.01.03,4.0,공무원처럼 다니기 좋은 회사,현대모비스
경영전략·사업기획·분석전문가,2021.12.31,5.0,발전할수있는회사,현대모비스
연구개발(R&D),2021.12.31,4.0,워라밸 극강,현대모비스
생산엔지니어·생산관리,2021.12.30,4.0,"팀바팀, 사바사",현대모비스
연구개발(R&D),2021.12.29,1.0,워라벨은 좋아짐,현대모비스
연구개발(R&D),2021.12.29,4.0,워라벨 굳,현대모비스
연구개발(R&D),2021.12.28,4.0,"팀바팀..,  극악의 업무강도가 보이거나 천국인 회사",현대모비스
생산엔지니어·생산관리,2021.12.28,5.0,워라벨은 좋은 회사,현대모비스
연구개발(R&D),2021.12.28,4.0,하기 나름인 회사,현대모비스
연구개발(R&D),2021.12.28,2.0,워라밸 중 라만 있는곳,현대모비스
IT 엔지니어,2021.12.28,4.0,워라밸 최고,현대모비스
연구개발(R&D),2021.12.26,3.0,부서만 잘 걸리면 워라벨은 좋은 회사,현대모비스
영업 전문가,2021.12.26,3.0,온고잉,현대모비스
환경·안전·보건 전문가,2021.12.25,4.0,보고 문화가 딱딱함,현대모비스
연구개발(R&D),2021.12.24,4.0,워라밸최강. 향후 성장 가능성은 글쎄?,현대모비스
연구개발(R&D),2021.12.24,5.0,나름 만족하는데 언제까지 잘나갈지는...,현대모비스
구매·물류·SCM 전문가,2021.12.24,5.0,워라밸 굿,현대모비스
회계·세무·재무 전문가,2021.12.23,4.0,나쁘지 않은 대기업,현대모비스
연구개발(R&D),2021.12.22,5.0,요즘 많이 좋아진회사,현대모비스
경영지원·관리 전문가,2021.12.22,5.0,팀을 잘만나면 다니기 좋은 곳,현대모비스
경영지원·관리 전문가,2021.12.22,3.0,워라벨.최강,현대모비스
구매·물류·SCM 전문가,2021.12.21,4.0,워라밸에 적당한 돈,현대모비스
품질관리·보증 전문가,2021.12.20,4.0,그냥저냥 다니는 회사,현대모비스
경영지원·관리 전문가,2021.12.20,4.0,워라벨은 최고 ,현대모비스
연구개발(R&D),2021.12.20,3.0,휴가 많고 워라밸 좋음,현대모비스
하드웨어 엔지니어,2021.12.19,4.0,워라밸 정말 좋습니다,현대모비스
생산엔지니어·생산관리,2021.12.19,5.0,충분히 좋은 회사,현대모비스
IT 엔지니어,2021.12.18,2.0,워라벨,현대모비스
생산엔지니어·생산관리,2021.12.17,4.0,워라벨은 괜찮은 회사,현대모비스
경영전략·사업기획·분석전문가,2021.12.15,4.0,평생 다닐 수 있을 것 같은 회사,현대모비스
연구개발(R&D),2021.12.14,3.0,공무원 느낌의 회사,현대모비스
구매·물류·SCM 전문가,2021.12.13,5.0,워라밸 짱짱 회사,현대모비스
연구개발(R&D),2021.12.10,5.0,워라벨 최고,현대모비스
연구개발(R&D),2021.12.10,4.0,워라밸은 대기업 최고수준,현대모비스
하드웨어 엔지니어,2021.12.09,4.0,돈많은 사람이 오면 좋은 회사,현대모비스
연구개발(R&D),2021.12.09,4.0,급여 부분만 개선되면 참 좋은 회사,현대모비스
상품기획·MD·디자이너,2021.12.09,4.0,팀마다 아주 많이 다르지만 저희 팀은 워라밸 좋아요. 일년에 야근한 날 열번 내외에요. 그것도 한 일곱시~여덟시 퇴근해요.,현대모비스
경영지원·관리 전문가,2021.12.09,3.0,복지는 좋음,현대모비스
연구개발(R&D),2021.12.08,4.0,워라벨이 보장되는회사,현대모비스
경영지원·관리 전문가,2021.12.08,5.0,좋은 회사입니다,현대모비스
생산엔지니어·생산관리,2021.12.07,5.0,모무원 명칭에 맞게 워라밸 짱,현대모비스
생산엔지니어·생산관리,2021.12.07,5.0,부서별로 달라요,현대모비스
IT 엔지니어,2021.12.06,3.0,만족스럽진 않으나 어디 가기도 애매하다,현대모비스
구매·물류·SCM 전문가,2021.12.06,5.0,언젠가부터 워라밸만 남았다,현대모비스
IT 엔지니어,2021.12.06,1.0,워라밸은 부바부 실력향상 불가,현대모비스
연구개발(R&D),2021.12.06,3.0,워라벨이 보장되는회사,현대모비스
연구개발(R&D),2021.12.04,3.0,나쁘지 않은 워라밸,현대모비스
마케팅·홍보 전문가,2021.12.03,5.0,워라벨 보장,현대모비스
구매·물류·SCM 전문가,2021.12.03,1.0,모무원 집합체,현대모비스
IT 엔지니어,2021.12.02,5.0,셀바셀 팀바팀이지만 분위기 좋음 워라벨 너무 좋음 연봉도 괜찮응,현대모비스
연구개발(R&D),2021.12.02,4.0,적당히 다니기 좋은회사,현대모비스
연구개발(R&D),2021.12.02,4.0,워라벨 엄청남,현대모비스
연구개발(R&D),2021.12.01,5.0,생각보다 괜찮음,현대모비스
연구개발(R&D),2021.12.01,4.0,워라밸은 매우 만족스럽다,현대모비스
연구개발(R&D),2021.12.01,5.0,워라밸이 좋은회사,현대모비스
연구개발(R&D),2021.12.01,4.0,"셀 바이 셀이지만, 워라벨이 점점 생기는 중",현대모비스
IT 엔지니어,2021.12.01,4.0,워라밸이 보장되는 회사,현대모비스
경영지원·관리 전문가,2021.11.30,4.0,워라벨이 보장되는 회사,현대모비스
경영전략·사업기획·분석전문가,2021.11.30,4.0,워라밸이 보장된 모무원,현대모비스
IT 엔지니어,2021.11.29,3.0,워라밸 보장. 이직은 힘듬,현대모비스
연구개발(R&D),2021.11.29,4.0,워라벨은 진짜 최고,현대모비스
연구개발(R&D),2021.11.27,4.0,워라밸 굿,현대모비스
간호사,2021.11.27,5.0,좋아연,현대모비스
경영지원·관리 전문가,2021.11.26,4.0,워라밸 끝장나는 회사,현대모비스
IT 엔지니어,2021.11.24,5.0,워라밸 짱  밥 맛있고 삼시세끼 공짜,현대모비스
IT 엔지니어,2021.11.23,4.0,"워라벨 보장, 책임급 부터 높은 연봉",현대모비스
경영지원·관리 전문가,2021.11.23,4.0,워라벨이 보장됨,현대모비스
IT 엔지니어,2021.11.23,5.0,워라밸이 보장되는 회사,현대모비스
연구개발(R&D),2021.11.23,4.0,책임연구원만 되면 나쁘지 않은 곳,현대모비스
구매·물류·SCM 전문가,2021.11.22,5.0,적당히 좋은 회사... 잘됐으면 좋겠다,현대모비스
영업 전문가,2021.11.21,3.0,무난한 대기업으로써 추천,현대모비스
연구개발(R&D),2021.11.19,4.0,워라밸 보장,현대모비스
구매·물류·SCM 전문가,2021.11.19,5.0,워라벨 짱. 돈 빵,현대모비스
연구개발(R&D),2021.11.19,5.0,워라밸 너무 좋음,현대모비스
IT 엔지니어,2021.11.18,5.0,대기업 타이틀 워라밸,현대모비스
연구개발(R&D),2021.11.18,5.0,최고의 워라벨과 대기업 평타는 치는 연봉,현대모비스
연구개발(R&D),2021.11.18,5.0,워라벨이 좋은 회사,현대모비스
대학교 교직원,2021.11.17,4.0,모비스 잠깐 다녀봤지만 좋았다.,현대모비스
IT 엔지니어,2021.11.17,4.0,워라벨 보장,현대모비스
연구개발(R&D),2021.11.17,3.0,워라벨 하나만큼은 최고,현대모비스
연구개발(R&D),2021.11.16,3.0,무념무상 다니기좋은 곳,현대모비스
IT 엔지니어,2021.11.16,4.0,믿고 즐기는 워라밸,현대모비스
IT 엔지니어,2021.11.15,4.0,워라밸이 좋은 회사,현대모비스
생산엔지니어·생산관리,2021.11.14,4.0,"워라밸, 돈라밸 전부 충족",현대모비스
IT 엔지니어,2021.11.11,4.0,워라벨이 많이 좋아졌어요,현대모비스
생산엔지니어·생산관리,2021.11.11,3.0,입으로만 일해도 되는 회사,현대모비스
IT 엔지니어,2021.11.09,4.0,워라벨은 잘 모르겠음,현대모비스
IT 엔지니어,2021.11.09,3.0,워라밸은 참 좋음,현대모비스
경영지원·관리 전문가,2021.11.08,5.0,워라밸 최상을 느낄 수 있음,현대모비스
품질관리·보증 전문가,2021.11.08,5.0,워라밸이 보장되는 회사,현대모비스
품질관리·보증 전문가,2021.11.06,4.0,팀따라 다르지만 워라벨은 제대로 보장되는 회사,현대모비스
연구개발(R&D),2021.11.05,3.0,그냥 저냥,현대모비스
경영지원·관리 전문가,2021.11.04,2.0,워라밸만 남았다,현대모비스
연구개발(R&D),2021.11.02,1.0,여기 모비스에요,현대모비스
경영지원·관리 전문가,2021.11.01,4.0,워라밸은 최고,현대모비스
연구개발(R&D),2021.11.01,1.0,워라밸 찢,현대모비스
경영전략·사업기획·분석전문가,2021.11.01,5.0,공기업같은 사기업,현대모비스
연구개발(R&D),2021.10.30,4.0,워라밸최강,현대모비스
연구개발(R&D),2021.10.29,4.0,극상의 워라밸,현대모비스
연구개발(R&D),2021.10.29,4.0,워라벨 좋음,현대모비스
연구개발(R&D),2021.10.28,5.0,워라벨  최강,현대모비스
연구개발(R&D),2021.10.28,4.0,급여가 참 아쉬운 회사,현대모비스
IT 엔지니어,2021.10.27,3.0,워라벨이 좋다,현대모비스
생산엔지니어·생산관리,2021.10.27,4.0,다양한 경험을 해볼 수 있는 곳,현대모비스
연구개발(R&D),2021.10.24,5.0,워라벨 최고,현대모비스
IT 엔지니어,2021.10.22,3.0,워라벨보당,현대모비스
회계·세무·재무 전문가,2021.10.21,4.0,워라밸이 보장되는 회사,현대모비스
생산엔지니어·생산관리,2021.10.21,4.0,워라벨 보장,현대모비스
품질관리·보증 전문가,2021.10.21,4.0,워라벨이 보장되는 회사,현대모비스
연구개발(R&D),2021.10.20,4.0,워라벨이 보장됨,현대모비스
연구개발(R&D),2021.10.20,3.0,워라밸이 보장되는 회사,현대모비스
연구개발(R&D),2021.10.20,4.0,"당장은 돈 받고 다니기 좋은회사, 하지만 내 커리어 개발은 여까지만...",현대모비스
연구개발(R&D),2021.10.20,3.0,워라벨 vs 연봉,현대모비스
연구개발(R&D),2021.10.19,3.0,평균이상 회사..,현대모비스
경영지원·관리 전문가,2021.10.19,5.0,안정성 무난무난한 회사,현대모비스
품질관리·보증 전문가,2021.10.18,3.0,워라벨 보장,현대모비스
연구개발(R&D),2021.10.18,4.0,워라벨 보장 이건 백퍼,현대모비스
연구개발(R&D),2021.10.18,3.0,워라밸 보장됨,현대모비스
회계·세무·재무 전문가,2021.10.18,4.0,워라밸의 모무원,현대모비스
연구개발(R&D),2021.10.17,4.0,조직은 좋은데 회사는 싫다,현대모비스
IT 엔지니어,2021.10.16,3.0,워라밸만 좋은 회사,현대모비스
연구개발(R&D),2021.10.16,5.0,워라벨이 엄청나게 좋은 회사,현대모비스
법무·지적재산권 전문가,2021.10.14,3.0,무난,현대모비스
경영지원·관리 전문가,2021.10.14,3.0,워라벨 굿 그외 그닥,현대모비스
연구개발(R&D),2021.10.13,1.0,서로 책임 떠넘기기 급급한 회사,현대모비스
연구개발(R&D),2021.10.13,4.0,워라벨 최고,현대모비스
연구개발(R&D),2021.10.13,5.0,워라밸 탑급의 회사,현대모비스
구매·물류·SCM 전문가,2021.10.12,5.0,워라벨 굿,현대모비스
회계·세무·재무 전문가,2021.10.12,2.0,평균적 워라밸 굳,현대모비스
경영지원·관리 전문가,2021.10.12,5.0,대기업다운 기업,현대모비스
경영지원·관리 전문가,2021.10.11,5.0,워라밸 극한의 회사,현대모비스
품질관리·보증 전문가,2021.10.09,5.0,자동차 업계에서는 탑티어,현대모비스
연구개발(R&D),2021.10.08,4.0,모무원,현대모비스
연구개발(R&D),2021.10.07,5.0,워라벨이 보장되는 회사,현대모비스
연구개발(R&D),2021.10.06,4.0,코로나 이후 워라밸 끝판왕이 되어버린,현대모비스
영업 전문가,2021.10.05,3.0,워라벨이 보장되고 본인만 노력하면 지속성장 가능,현대모비스
경영전략·사업기획·분석전문가,2021.10.02,4.0,워라벨 좋고 사람 좋음,현대모비스
구매·물류·SCM 전문가,2021.10.01,5.0,워라벨과 연봉 두가지 저울이 평행을 이루는 회사,현대모비스
IT 엔지니어,2021.09.30,5.0,워라벨 굿,현대모비스
IT 엔지니어,2021.09.30,4.0,무난한 회사,현대모비스
연구개발(R&D),2021.09.30,4.0,워라벨 최고이며 급여도 나쁘지않음,현대모비스
IT 기획·매니지먼트 전문가,2021.09.30,5.0,워라벨이 조음,현대모비스
연구개발(R&D),2021.09.30,4.0,워라밸 좋고 급여는 적당함,현대모비스
경영전략·사업기획·분석전문가,2021.09.29,5.0,"빠르게 바뀌는 회사, 워라밸 좋음",현대모비스
IT 엔지니어,2021.09.29,4.0,워라밸은 매우 좋아지고 있음,현대모비스
경영전략·사업기획·분석전문가,2021.09.29,3.0,워라밸이 보장되는 회사,현대모비스
연구개발(R&D),2021.09.29,3.0,직책자만 아니면 다닐만 한 회사,현대모비스
법무·지적재산권 전문가,2021.09.28,5.0,워라밸과 조직문화가 좋은 회사,현대모비스
연구개발(R&D),2021.09.28,5.0,워라벨보장,현대모비스
IT 엔지니어,2021.09.27,3.0,워라밸보장 급여는글쎄..,현대모비스
구매·물류·SCM 전문가,2021.09.26,4.0,워라밸은 좋으나 경영진과의 소통이 흠,현대모비스
연구개발(R&D),2021.09.25,4.0,워라벨 즐기며 오래다닐 수 있음,현대모비스
연구개발(R&D),2021.09.24,4.0,"동료들은 최고, 급여는 평범, 경영진은 최악",현대모비스
연구개발(R&D),2021.09.21,5.0,워라밸이 좋은회사,현대모비스
연구개발(R&D),2021.09.20,5.0,워라벨은 최고인것 같음,현대모비스
생산엔지니어·생산관리,2021.09.18,3.0,연봉 기대 안하고 현업에 안가면 좋은 회사,현대모비스
연구개발(R&D),2021.09.18,5.0,"알려진 바와 같은 엄청난 워라벨, 복구된 신입사원 월급",현대모비스
품질관리·보증 전문가,2021.09.18,4.0,워라밸 끝판왕,현대모비스
IT 엔지니어,2021.09.18,4.0,워라밸 보장 but 부바부,현대모비스
연구개발(R&D),2021.09.17,5.0,나에게는 최고의 회사,현대모비스
연구개발(R&D),2021.09.17,4.0,워라벨 좋은 기업,현대모비스
연구개발(R&D),2021.09.16,3.0,셀장 섹터장 갈아야할 사람 많음,현대모비스
IT 엔지니어,2021.09.14,4.0,공무원 보다 일이 적음. 하지만 공무원 두세배 월급,현대모비스
연구개발(R&D),2021.09.14,3.0,연구소가 기술개발을 두려워한다,현대모비스
마케팅·홍보 전문가,2021.09.14,4.0,워라밸은 좋음,현대모비스
연구개발(R&D),2021.09.14,4.0,워라밸이 매우 좋음,현대모비스
회계·세무·재무 전문가,2021.09.13,4.0,워라밸이 좋다,현대모비스
회계·세무·재무 전문가,2021.09.13,3.0,문과는 워라밸 없음,현대모비스
연구개발(R&D),2021.09.13,4.0,워라밸 좋아요,현대모비스
품질관리·보증 전문가,2021.09.13,3.0,워라벨만큼은 보장되는 회사,현대모비스
품질관리·보증 전문가,2021.09.12,3.0,워라벨만 있는 ,현대모비스
연구개발(R&D),2021.09.09,3.0,워라밸보장,현대모비스
구매·물류·SCM 전문가,2021.09.09,3.0,모무원,현대모비스
하드웨어 엔지니어,2021.09.08,5.0,워라벨 최상,현대모비스
생산엔지니어·생산관리,2021.09.06,3.0,바쁜 회사,현대모비스
연구개발(R&D),2021.09.05,3.0,이름만 보고 오는 회사가 아니길 빈다,현대모비스
생산엔지니어·생산관리,2021.09.05,4.0,워라벨 최고,현대모비스
생산엔지니어·생산관리,2021.09.03,4.0,현대그룹 대기업 부품회사,현대모비스
연구개발(R&D),2021.09.03,3.0,워라벨만 있는 회사,현대모비스
IT 엔지니어,2021.09.02,4.0,"코로나 이후 워라밸 최고수준, 급여는 글쎄..나아지는중..",현대모비스
연구개발(R&D),2021.09.01,4.0,워라밸 보장,현대모비스
연구개발(R&D),2021.08.31,3.0,워라밸만 최고,현대모비스
품질관리·보증 전문가,2021.08.31,3.0,직급이 올라가도 연봉이 내려가는 이상한 회사,현대모비스
생산엔지니어·생산관리,2021.08.30,3.0,워라밸만 있는 회사,현대모비스
경영전략·사업기획·분석전문가,2021.08.30,3.0,워라밸 끝 미래는 어두운데 현차 형님들 믿고 감 다만 버림 받을경우 자립 능력 제로,현대모비스
구매·물류·SCM 전문가,2021.08.30,3.0,워라밸만 좋아진 회사,현대모비스
구매·물류·SCM 전문가,2021.08.30,3.0,워라벨은 내가 만드는 기업,현대모비스
연구개발(R&D),2021.08.29,4.0,기계과로서는 워라밸 최상의 기업,현대모비스
IT 엔지니어,2021.08.28,5.0,워라밸 확실 분위기 좋음,현대모비스
연구개발(R&D),2021.08.28,5.0,워라벨 끝판왕,현대모비스
생산엔지니어·생산관리,2021.08.27,5.0,워라밸 극강,현대모비스
IT 엔지니어,2021.08.27,3.0,워라밸만 보장되는 회사,현대모비스
IT 기획·매니지먼트 전문가,2021.08.27,5.0,미래가 있는 회사,현대모비스
생산엔지니어·생산관리,2021.08.25,3.0,워라벨은 여기다!!,현대모비스
생산엔지니어·생산관리,2021.08.24,4.0,워라밸은 좋은거 같지만 연본은..,현대모비스
생산엔지니어·생산관리,2021.08.23,4.0,분위기 좋은쪽으로 많이 바뀜,현대모비스
품질관리·보증 전문가,2021.08.23,4.0,워라밸은 좋다,현대모비스
연구개발(R&D),2021.08.23,4.0,그냥 천상계임,현대모비스
품질관리·보증 전문가,2021.08.23,3.0,워라벨이보장되는회사,현대모비스
연구개발(R&D),2021.08.22,4.0,회사가 인생의 전부는 아닌 곳,현대모비스
생산엔지니어·생산관리,2021.08.22,2.0,워라밸 원툴이나 현업부서는 그것 조차 없음,현대모비스
연구개발(R&D),2021.08.21,1.0,오면.. 생각했던거랑 많이 다를걸,현대모비스
하드웨어 엔지니어,2021.08.20,4.0,케바케겠지만 앵간하면 워라밸 보장,현대모비스
구매·물류·SCM 전문가,2021.08.19,3.0,워라밸은끝판왕그게끝,현대모비스
연구개발(R&D),2021.08.19,4.0,걍 대기업,현대모비스
연구개발(R&D),2021.08.18,4.0,워라밸 나쁘지 않음,현대모비스
하드웨어 엔지니어,2021.08.18,4.0,그럭 저럭 좋은회사,현대모비스
연구개발(R&D),2021.08.18,4.0,워라밸이 좋은 회사,현대모비스
IT 엔지니어,2021.08.18,2.0,직원들 기 죽이는 회사,현대모비스
마케팅·홍보 전문가,2021.08.17,5.0,워라벨이 최고인 회사로 변경되고 있음,현대모비스
환경·안전·보건 전문가,2021.08.17,3.0,허울뿔인 회사가 되어버림,현대모비스
생산엔지니어·생산관리,2021.08.16,4.0,좋은 회사,현대모비스
품질관리·보증 전문가,2021.08.16,2.0,현기차의 충성스런 부하,현대모비스
경영지원·관리 전문가,2021.08.15,4.0,워라밸이 보장되는 회사,현대모비스
경영전략·사업기획·분석전문가,2021.08.13,5.0,워라벨만 생각한다면,현대모비스
연구개발(R&D),2021.08.13,4.0,돈빼고 완벽,현대모비스
연구개발(R&D),2021.08.13,1.0,현대차 시다회사,현대모비스
경영지원·관리 전문가,2021.08.12,5.0,워라벨만 보장.,현대모비스
마케팅·홍보 전문가,2021.08.11,5.0,워라벨이 보장됩니다,현대모비스
IT 엔지니어,2021.08.10,2.0,워라밸만 보장되는 모무원,현대모비스
연구개발(R&D),2021.08.10,5.0,돈만 잘주면 좋을텐데,현대모비스
생산엔지니어·생산관리,2021.08.10,1.0,현차 하청업체,현대모비스
IT 기획·매니지먼트 전문가,2021.08.08,4.0,혼돈의 시기,현대모비스
연구개발(R&D),2021.08.06,5.0,워라벨중 워라벨,현대모비스
연구개발(R&D),2021.08.06,3.0,워라밸만 보장되는 회사,현대모비스
연구개발(R&D),2021.08.06,3.0,워라밸은 좋으나 미래는 없음,현대모비스
연구개발(R&D),2021.08.06,3.0,편하게 다닐 회사,현대모비스
연구개발(R&D),2021.08.06,3.0,뭐든 적당한 회사,현대모비스
연구개발(R&D),2021.08.05,4.0,대기업중 급여는 아쉽지만 그 외 모든게 장점,현대모비스
연구개발(R&D),2021.08.05,3.0,워라벨만 보장되는 회사,현대모비스
고객서비스 전문가,2021.08.04,3.0,워라벨만 좋은 회사,현대모비스
하드웨어 엔지니어,2021.08.04,3.0,극강의 워라벨과 고학력의 한계,현대모비스
연구개발(R&D),2021.08.03,3.0,현뛰없,현대모비스
연구개발(R&D),2021.08.03,5.0,흠잡을 곳 없는 회사,현대모비스
IT 엔지니어,2021.08.03,4.0,그냥 가만히 있어도 돈은 들어옴,현대모비스
구매·물류·SCM 전문가,2021.08.02,4.0,워라벨 보장,현대모비스
경영전략·사업기획·분석전문가,2021.08.02,3.0,공무원같이 일해도 안짤리는회사,현대모비스
생산엔지니어·생산관리,2021.08.02,1.0,이건 아니잖아,현대모비스
연구개발(R&D),2021.08.02,1.0,재택근무 활용도 갑,현대모비스
IT 엔지니어,2021.08.01,5.0,확실한 워라벨,현대모비스
연구개발(R&D),2021.08.01,3.0,워라벨이 보장되는 회사,현대모비스
생산엔지니어·생산관리,2021.07.30,4.0,그래도 대기업이다.,현대모비스
품질관리·보증 전문가,2021.07.30,5.0,만족합니다,현대모비스
연구개발(R&D),2021.07.29,5.0,엄청난 워라밸을 누릴 수 있음,현대모비스
생산엔지니어·생산관리,2021.07.29,5.0,워라벨,현대모비스
연구개발(R&D),2021.07.29,3.0,워라벨 굿,현대모비스
경영지원·관리 전문가,2021.07.29,3.0,대기업 워라밸 탑,현대모비스
연구개발(R&D),2021.07.28,4.0,워라벨좋음 사대리기준 임금 열악 과장부턴 중상,현대모비스
연구개발(R&D),2021.07.28,2.0,팩 트,현대모비스
IT 디자이너,2021.07.27,4.0,매일 다섯시 퇴근하는 회사,현대모비스
IT 엔지니어,2021.07.27,3.0,워라밸 맛집,현대모비스
경영지원·관리 전문가,2021.07.27,3.0,워라밸만 좋은 회사,현대모비스
연구개발(R&D),2021.07.27,3.0,워라밸이라기엔 돈이 넘 적다...,현대모비스
연구개발(R&D),2021.07.27,4.0,복권임 잘만나면 좋고 못만나면...,현대모비스
마케팅·홍보 전문가,2021.07.27,4.0,워라벨은 보장,현대모비스
경영지원·관리 전문가,2021.07.26,4.0,그냥저냥다니기 좋다,현대모비스
연구개발(R&D),2021.07.26,4.0,워라벨,현대모비스
연구개발(R&D),2021.07.25,3.0,워라밸이 보장되는 회사,현대모비스
연구개발(R&D),2021.07.25,3.0,부바부지만 워라밸은 좋다,현대모비스
IT 엔지니어,2021.07.24,1.0,침몰한는 배,현대모비스
연구개발(R&D),2021.07.24,4.0,워라벨 안정성 극상,현대모비스
연구개발(R&D),2021.07.23,2.0,점점 나락으로 떨어지는 회사,현대모비스
회계·세무·재무 전문가,2021.07.23,4.0,워라밸 보장,현대모비스
품질관리·보증 전문가,2021.07.22,1.0,중견기업,현대모비스
경영지원·관리 전문가,2021.07.22,4.0,"워라밸 최강, 착한 팀원들",현대모비스
연구개발(R&D),2021.07.22,4.0,워라밸이 보장되는 회사,현대모비스
영업 전문가,2021.07.22,2.0,옛날스타일 회사,현대모비스
연구개발(R&D),2021.07.21,4.0,밥이 맛있음,현대모비스
연구개발(R&D),2021.07.21,3.0,워라벨좋으나 노조 경영진 최악,현대모비스
생산엔지니어·생산관리,2021.07.21,4.0,만족하는디 아쉬운부분이있는회사,현대모비스
IT 기획·매니지먼트 전문가,2021.07.21,4.0,워라밸 최고,현대모비스
생산엔지니어·생산관리,2021.07.21,4.0,워라벨만 좋은듯하다,현대모비스
연구개발(R&D),2021.07.21,2.0,워라벨만 보장되는 회사,현대모비스
경영지원·관리 전문가,2021.07.20,4.0,워라밸 굿 분위기 굿 연봉은 글쎄,현대모비스
경영지원·관리 전문가,2021.07.20,3.0,직원이 슈퍼을인 회사,현대모비스
경영지원·관리 전문가,2021.07.19,2.0,워라벨만보장,현대모비스
연구개발(R&D),2021.07.19,4.0,적당한 워라벨 적은 연봉,현대모비스
연구개발(R&D),2021.07.19,3.0,워라벨은 정말 좋다,현대모비스
경영지원·관리 전문가,2021.07.19,4.0,워라밸 굿,현대모비스
경영지원·관리 전문가,2021.07.19,4.0,워라밸이 보장되는 회사,현대모비스
연구개발(R&D),2021.07.18,4.0,워라밸은 매우 만족,현대모비스
구매·물류·SCM 전문가,2021.07.18,1.0,커리어생각없이 다니기 좋은 회사,현대모비스
언론인,2021.07.16,4.0,워라벨은 최고 하지만 급여는 음..?,현대모비스
회계·세무·재무 전문가,2021.07.16,4.0,모르겟는 회사,현대모비스
연구개발(R&D),2021.07.15,3.0,워라벨만 보장되는 회사,현대모비스
연구개발(R&D),2021.07.14,4.0,워라밸 좋음,현대모비스
연구개발(R&D),2021.07.14,1.0,최악,현대모비스
